target_id	length	eff_length	est_counts	tpm
DAnjou_Chr10v0.1_26150.1	2937	2780.18	452	8.18462
DAnjou_Chr10v0.1_26149.1	2238	2081.18	24	0.580544
DAnjou_Chr10v0.1_26148.1	831	674.23	487.375	36.3905
DAnjou_Chr10v0.1_26147.1	477	320.771	0	0
DAnjou_Chr10v0.1_26146.1	453	297.08	1	0.169457
DAnjou_Chr10v0.1_26145.1	461	304.991	2	0.330123
DAnjou_Chr10v0.1_26144.1	978	821.18	285.45	17.4995
DAnjou_Chr10v0.1_26143.1	1836	1679.18	90	2.69823
DAnjou_Chr10v0.1_26142.1	852	695.18	127	9.19687
DAnjou_Chr10v0.1_26141.1	1422	1265.18	0	0
DAnjou_Chr10v0.1_26140.1	669	512.249	118.404	11.6364
DAnjou_Chr10v0.1_26139.1	711	554.23	1397.84	126.97
DAnjou_Chr10v0.1_26138.1	1227	1070.18	2271.61	106.859
DAnjou_Chr10v0.1_26137.1	1071	914.18	1	0.0550683
DAnjou_Chr10v0.1_26136.1	1239	1082.18	603.261	28.0633
DAnjou_Chr10v0.1_26135.1	1863	1706.18	3	0.0885176
DAnjou_Chr10v0.1_26134.1	3516	3359.18	470	7.04365
DAnjou_Chr10v0.1_26133.1	1398	1241.18	467	18.9415
DAnjou_Chr10v0.1_26132.1	1527	1370.18	0	0
DAnjou_Chr10v0.1_26131.1	402	246.94	4.30274	0.877176
DAnjou_Chr10v0.1_26130.1	933	776.18	2492.92	161.689
DAnjou_Chr10v0.1_26129.1	1134	977.18	151.697	7.81514
DAnjou_Chr10v0.1_26128.1	1776	1619.18	245.16	7.62234
DAnjou_Chr10v0.1_26127.1	2052	1895.18	836.577	22.2223
DAnjou_Chr10v0.1_26126.1	3628	3471.18	322.489	4.67703
DAnjou_Chr10v0.1_26125.1	1125	968.18	785.338	40.8351
DAnjou_Chr10v0.1_26124.1	4242	4085.18	565.735	6.97164
DAnjou_Chr10v0.1_26123.1	4142	3985.18	12828.4	162.053
DAnjou_Chr10v0.1_26109.1	1538	1381.18	0	0
DAnjou_Chr10v0.1_26122.1	525	368.527	0	0
DAnjou_Chr10v0.1_26121.1	311	159.212	0	0
DAnjou_Chr10v0.1_26108.1	1641	1484.18	669.67	22.7147
DAnjou_Chr10v0.1_26119.1	743	586.23	43	3.69261
DAnjou_Chr10v0.1_26118.1	705	548.23	0	0
DAnjou_Chr10v0.1_26117.1	624	467.319	9	0.969533
DAnjou_Chr10v0.1_26116.1	1329	1172.18	5	0.214738
DAnjou_Chr10v0.1_26115.1	411	255.791	0	0
DAnjou_Chr10v0.1_26103.1	1329	1172.18	556	23.8789
DAnjou_Chr10v0.1_26101.1	630	473.249	130	13.8289
DAnjou_Chr10v0.1_26100.1	1650	1493.18	472.609	15.9339
DAnjou_Chr10v0.1_26099.1	1398	1241.18	250	10.14
DAnjou_Chr10v0.1_26098.1	414	258.724	201	39.1104
DAnjou_Chr10v0.1_26097.1	1366	1209.18	497	20.6918
DAnjou_Chr10v0.1_26095.1	4713	4556.18	157	1.73473
DAnjou_Chr10v0.1_26094.1	333	180.123	4.16692	1.1646
DAnjou_Chr10v0.1_26093.1	732	575.23	655.99	57.4102
DAnjou_Chr10v0.1_26092.1	876	719.18	642.831	44.9979
DAnjou_Chr10v0.1_26091.1	2898	2741.18	373	6.85022
DAnjou_Chr10v0.1_26090.1	1227	1070.18	2	0.094082
DAnjou_Chr10v0.1_26089.1	375	220.55	10	2.28258
DAnjou_Chr10v0.1_26088.1	3927	3770.18	576.51	7.698
DAnjou_Chr10v0.1_26087.1	2850	2693.18	584	10.9164
DAnjou_Chr10v0.1_26112.1	444	288.156	0	0
DAnjou_Chr10v0.1_26111.1	948	791.18	104	6.61746
DAnjou_Chr10v0.1_26113.1	1279	1122.18	0	0
DAnjou_Chr10v0.1_26086.1	924	767.18	358	23.492
DAnjou_Chr10v0.1_26085.1	1752	1595.18	137	4.32359
DAnjou_Chr10v0.1_26084.1	1323	1166.18	293	12.6484
DAnjou_Chr10v0.1_26083.1	7235	7078.18	34	0.241819
DAnjou_Chr10v0.1_26082.1	533	376.5	0	0
DAnjou_Chr10v0.1_26081.1	2904	2747.18	296	5.42423
DAnjou_Chr10v0.1_26080.1	2223	2066.18	190.203	4.63429
DAnjou_Chr10v0.1_26079.1	576	419.398	0	0
DAnjou_Chr10v0.1_26078.1	2400	2243.18	21	0.47129
DAnjou_Chr10v0.1_26077.1	540	383.458	3	0.393855
DAnjou_Chr10v0.1_26076.1	378	223.418	148	33.3485
DAnjou_Chr10v0.1_26075.1	903	746.18	1365.16	92.1028
DAnjou_Chr10v0.1_26074.1	369	214.695	6	1.40689
DAnjou_Chr10v0.1_26073.1	324	171.492	1	0.293555
DAnjou_Chr10v0.1_26072.1	2016	1859.18	211	5.7134
DAnjou_Chr10v0.1_26071.1	933	776.18	204.052	13.2346
DAnjou_Chr10v0.1_26070.1	1176	1019.18	121	5.97679
DAnjou_Chr10v0.1_26069.1	624	467.319	129	13.8966
DAnjou_Chr10v0.1_26068.1	624	467.319	25	2.69315
DAnjou_Chr10v0.1_26067.1	582	425.367	29	3.43216
DAnjou_Chr10v0.1_26066.1	312	160.152	3	0.943023
DAnjou_Chr10v0.1_26065.1	1032	875.18	3.03764	0.174732
DAnjou_Chr10v0.1_26064.1	1362	1205.18	14	0.584803
DAnjou_Chr10v0.1_26063.1	1272	1115.18	98.9624	4.46744
DAnjou_Chr10v0.1_26062.1	1575	1418.18	25	0.887446
DAnjou_Chr12v0.1_31320.1	2649	2492.18	396.989	8.01923
DAnjou_Chr12v0.1_31319.1	816	659.23	27	2.06186
DAnjou_Chr12v0.1_31318.1	597	440.335	0	0
DAnjou_Chr12v0.1_31317.1	483	326.771	0	0
DAnjou_Chr12v0.1_31314.1	3320	3163.18	241.816	3.84852
DAnjou_Chr10v0.1_26053.1	1249	1092.18	54	2.48905
DAnjou_Chr10v0.1_26054.1	506	349.633	2	0.287973
DAnjou_Chr10v0.1_26057.1	1153	996.18	133.724	6.75782
DAnjou_Chr10v0.1_26056.1	1488	1331.18	182.086	6.88609
DAnjou_Chr10v0.1_26055.1	312	160.152	24.9438	7.84085
DAnjou_Chr12v0.1_31316.1	402	246.94	11	2.24251
DAnjou_Chr12v0.1_31315.1	804	647.23	0	0
DAnjou_Chr12v0.1_31337.1	3549	3392.18	351.409	5.21515
DAnjou_Chr12v0.1_31313.1	768	611.23	0	0
DAnjou_Chr10v0.1_26061.1	2238	2081.18	245.463	5.93758
DAnjou_Chr10v0.1_26060.1	1929	1772.18	7.45572	0.211795
DAnjou_Chr10v0.1_26059.1	1326	1169.18	18	0.775041
DAnjou_Chr10v0.1_26058.1	789	632.23	0	0
DAnjou_Chr10v0.1_26052.1	1320	1163.18	12	0.519359
DAnjou_Chr10v0.1_26051.1	393	238.102	0	0
DAnjou_Chr10v0.1_26050.1	492	335.746	6	0.89965
DAnjou_Chr10v0.1_26049.1	1137	980.18	55	2.82482
DAnjou_Chr10v0.1_26047.1	1372	1215.18	0	0
DAnjou_Chr10v0.1_26046.1	867	710.18	16	1.13419
DAnjou_Chr10v0.1_26045.1	1575	1418.18	219	7.77403
DAnjou_Chr10v0.1_26044.1	1278	1121.18	7	0.314308
DAnjou_Chr10v0.1_26043.1	965	808.18	0	0
DAnjou_Chr10v0.1_26042.1	1152	995.18	18	0.910551
DAnjou_Chr10v0.1_26041.1	1374	1217.18	13	0.537678
DAnjou_Chr7v0.1_16724.1	1267	1110.18	1	0.0453461
DAnjou_Chr10v0.1_26040.1	735	578.23	484.903	42.217
DAnjou_Chr10v0.1_26039.1	393	238.102	44	9.303
DAnjou_Chr10v0.1_26038.1	2436	2279.18	142	3.13648
DAnjou_Chr10v0.1_26037.1	699	542.23	712	66.1043
DAnjou_Chr10v0.1_26036.1	1869	1712.18	22	0.646854
DAnjou_Chr10v0.1_26035.1	399	243.995	424.57	87.5997
DAnjou_Chr10v0.1_26034.1	903	746.18	401	27.0542
DAnjou_Chr10v0.1_26033.1	1020	863.18	713	41.5836
DAnjou_Chr10v0.1_26032.1	849	692.18	1	0.0727301
DAnjou_Chr10v0.1_26031.1	1713	1556.18	42	1.3587
DAnjou_Chr10v0.1_26029.1	1857	1700.18	823.086	24.3716
DAnjou_Chr10v0.1_26028.1	3813	3656.18	644.154	8.86942
DAnjou_Chr10v0.1_26027.1	1521	1364.18	332	12.2518
DAnjou_Chr10v0.1_26025.1	351	197.372	15	3.82594
DAnjou_Chr10v0.1_26026.1	1704	1547.18	1610	52.3864
DAnjou_Chr10v0.1_26024.1	690	533.23	0	0
DAnjou_Chr10v0.1_26014.1	423	267.481	2	0.376418
DAnjou_Chr10v0.1_26022.1	401	245.94	1.05825	0.216616
DAnjou_Chr10v0.1_26013.1	486	329.771	15	2.28988
DAnjou_Chr10v0.1_26020.1	1449	1292.18	137.352	5.35115
DAnjou_Chr10v0.1_26011.1	648	491.249	2073	212.437
DAnjou_Chr10v0.1_26018.1	1149	992.18	38	1.92809
DAnjou_Chr10v0.1_26009.1	582	425.367	138	16.3323
DAnjou_Chr10v0.1_26016.1	1710	1553.18	226.126	7.32928
DAnjou_Chr10v0.1_26015.1	1158	1001.18	10.8745	0.546802
DAnjou_Chr10v0.1_26007.1	241	95.971	0	0
DAnjou_Chr10v0.1_26006.1	1701	1544.18	9	0.293412
DAnjou_Chr10v0.1_26005.1	1707	1550.18	0	0
DAnjou_Chr10v0.1_26004.1	5427	5270.18	21.185	0.202366
DAnjou_Chr10v0.1_26003.1	1881	1724.18	30.5249	0.891262
DAnjou_Chr10v0.1_25998.1	2888	2731.18	49.3039	0.908791
DAnjou_Chr10v0.1_25997.1	1797	1640.18	8	0.245545
DAnjou_Chr10v0.1_25996.1	1674	1517.18	0	0
DAnjou_Chr10v0.1_25988.1	570	413.429	2	0.243536
DAnjou_Chr10v0.1_25986.1	3459	3302.18	26	0.396375
DAnjou_Chr10v0.1_25985.1	681	524.23	18	1.72856
DAnjou_Chr10v0.1_25984.1	369	214.695	0	0
DAnjou_Chr10v0.1_25983.1	339	185.843	29	7.85572
DAnjou_Chr10v0.1_25982.1	840	683.18	515	37.9495
DAnjou_Chr10v0.1_25981.1	912	755.18	541.079	36.0698
DAnjou_Chr10v0.1_25980.1	810	653.23	176.466	13.5997
DAnjou_Chr10v0.1_25979.1	630	473.249	0	0
DAnjou_Chr10v0.1_25978.1	1179	1022.18	1	0.04925
DAnjou_Chr10v0.1_25977.1	2972	2815.18	6	0.107295
DAnjou_Chr10v0.1_25976.1	2133	1976.18	15	0.382118
DAnjou_Chr10v0.1_25975.1	2082	1925.18	85	2.2227
DAnjou_Chr10v0.1_25974.1	1002	845.18	132	7.86245
DAnjou_Chr10v0.1_25973.1	1119	962.18	232	12.1385
DAnjou_Chr10v0.1_25972.1	2013	1856.18	117.233	3.17953
DAnjou_Chr10v0.1_25971.1	3087	2930.18	262.527	4.51038
DAnjou_Chr10v0.1_25970.1	2043	1886.18	547	14.5995
DAnjou_Chr10v0.1_25969.1	1083	926.18	18	0.978387
DAnjou_Chr8v0.1_19750.1	1236	1079.18	453	21.1319
DAnjou_Chr10v0.1_25967.1	513	356.568	11	1.55304
DAnjou_Chr10v0.1_25966.1	951	794.18	446.217	28.2853
DAnjou_Chr8v0.1_19753.1	1560	1403.18	630	22.6027
DAnjou_Chr10v0.1_25964.1	651	494.249	0	0
DAnjou_Chr8v0.1_19755.1	774	617.23	609	49.6711
DAnjou_Chr10v0.1_25963.1	330	177.237	119	33.8007
DAnjou_Chr10v0.1_25962.1	2880	2723.18	2466	45.5879
DAnjou_Chr8v0.1_19758.1	819	662.23	243	18.4727
DAnjou_Chr8v0.1_19759.1	477	320.771	5	0.784709
DAnjou_Chr8v0.1_19760.1	621	464.319	51.3632	5.5689
DAnjou_Chr8v0.1_19761.1	1572	1415.18	0	0
DAnjou_Chr8v0.1_19762.1	384	229.309	85	18.6608
DAnjou_Chr8v0.1_19763.1	1017	860.18	207.867	12.1655
DAnjou_Chr8v0.1_19764.1	2331	2174.18	180	4.16783
DAnjou_Chr8v0.1_19765.1	1920	1763.18	403	11.5065
DAnjou_Chr10v0.1_25954.1	660	503.249	450.956	45.1112
DAnjou_Chr8v0.1_19767.1	1344	1187.18	22	0.932909
DAnjou_Chr8v0.1_19768.1	2766	2609.18	706.235	13.6263
DAnjou_Chr8v0.1_19769.1	912	755.18	27	1.79989
DAnjou_Chr8v0.1_19770.1	630	473.249	665	70.74
DAnjou_Chr8v0.1_19771.1	2763	2606.18	283.547	5.47715
DAnjou_Chr8v0.1_19772.1	1017	860.18	6	0.351152
DAnjou_Chr10v0.1_25948.1	1674	1517.18	9.06158	0.300677
DAnjou_Chr10v0.1_25947.1	885	728.18	492.553	34.0524
DAnjou_Chr8v0.1_19774.1	2631	2474.18	877	17.8444
DAnjou_Chr10v0.1_25945.1	1362	1205.18	133.247	5.56593
DAnjou_Chr8v0.1_19776.1	1653	1496.18	305	10.2624
DAnjou_Chr10v0.1_25943.1	324	171.492	23	6.75176
DAnjou_Chr10v0.1_25942.1	1326	1169.18	121.426	5.22834
DAnjou_Chr10v0.1_25941.1	927	770.18	1336.45	87.3564
DAnjou_Chr10v0.1_25940.1	1230	1073.18	555.6	26.0629
DAnjou_Chr10v0.1_25939.1	4098	3941.18	227	2.89956
DAnjou_Chr10v0.1_25938.1	957	800.18	32	2.01324
DAnjou_Chr10v0.1_25937.1	477	320.771	89.5574	14.0553
DAnjou_Chr10v0.1_25936.1	771	614.23	288.442	23.6407
DAnjou_Chr10v0.1_25935.1	4170	4013.18	581.456	7.29392
DAnjou_Chr10v0.1_25934.1	480	323.771	79	12.2835
DAnjou_Chr10v0.1_25933.1	1533	1376.18	196	7.16992
DAnjou_Chr10v0.1_25932.1	1278	1121.18	1007.57	45.2413
DAnjou_Chr10v0.1_25931.1	486	329.771	0	0
DAnjou_Chr10v0.1_25916.1	4917	4760.18	1191	12.5957
DAnjou_Chr10v0.1_25915.1	1893	1736.18	2091.66	60.6498
DAnjou_Chr10v0.1_25928.1	338	184.898	33.2922	9.0645
DAnjou_Chr10v0.1_25927.1	1815	1658.18	27833.6	845.027
DAnjou_Chr10v0.1_25912.1	531	374.514	0	0
DAnjou_Chr10v0.1_25925.1	389	234.189	1	0.214964
DAnjou_Chr10v0.1_25924.1	1833	1676.18	1	0.030034
DAnjou_Chr10v0.1_25919.1	693	536.23	824	77.3587
DAnjou_Chr10v0.1_25918.1	444	288.156	0	0
DAnjou_Chr10v0.1_25917.1	1866	1709.18	679.052	20.0009
DAnjou_Chr10v0.1_25921.1	1620	1463.18	227.313	7.82094
DAnjou_Chr10v0.1_25907.1	2745	2588.18	63.8637	1.2422
DAnjou_Chr10v0.1_25904.1	435	279.219	0	0
DAnjou_Chr10v0.1_25903.1	515	358.568	0	0
DAnjou_Chr10v0.1_25902.1	2204	2047.18	256.375	6.30454
DAnjou_Chr10v0.1_25906.1	338	184.898	2	0.544541
DAnjou_Chr10v0.1_25901.1	936	779.18	6.98363	0.451208
DAnjou_Chr10v0.1_25900.1	2730	2573.18	570.021	11.152
DAnjou_Chr10v0.1_25899.1	3930	3773.18	2111.35	28.1699
DAnjou_Chr10v0.1_25898.1	1131	974.18	41	2.11874
DAnjou_Chr5v0.1_13180.1	5241	5084.18	1344.88	13.3167
DAnjou_Chr10v0.1_25896.1	618	461.319	134	14.623
DAnjou_Chr10v0.1_25895.1	1264	1107.18	210.878	9.5884
DAnjou_Chr10v0.1_25894.1	3024	2867.18	537.298	9.43395
DAnjou_Chr10v0.1_25893.1	3341	3184.18	1677.38	26.5196
DAnjou_Chr10v0.1_25892.1	1185	1028.18	314	15.3742
DAnjou_Chr10v0.1_25891.1	447	291.134	8	1.38334
DAnjou_Chr10v0.1_25890.1	2166	2009.18	256.883	6.4365
DAnjou_Chr10v0.1_25897.1	562	405.429	148.753	18.4708
DAnjou_Chr10v0.1_25888.1	567	410.429	84	10.3033
DAnjou_Chr10v0.1_25887.1	858	701.18	29.1372	2.09195
DAnjou_Chr10v0.1_25886.1	2787	2630.18	242	4.63194
DAnjou_Chr10v0.1_25885.1	870	713.18	0	0
DAnjou_Chr10v0.1_25884.1	1032	875.18	0	0
DAnjou_Chr10v0.1_25883.1	3150	2993.18	1071.33	18.0187
DAnjou_Chr10v0.1_25882.1	1509	1352.18	60	2.23383
DAnjou_Chr10v0.1_25881.1	729	572.23	412.34	36.2759
DAnjou_Chr10v0.1_25880.1	336	182.994	10	2.75103
DAnjou_Chr10v0.1_25879.1	315	162.957	84	25.9501
DAnjou_Chr10v0.1_25878.1	3582	3425.18	2170.3	31.8985
DAnjou_Chr10v0.1_25877.1	495	338.734	0	0
DAnjou_Chr10v0.1_25876.1	6375	6218.18	949	7.68309
DAnjou_Chr10v0.1_25875.1	624	467.319	74	7.97171
DAnjou_Chr10v0.1_25874.1	999	842.18	4	0.239105
DAnjou_Chr10v0.1_25873.1	2871	2714.18	115	2.13301
DAnjou_Chr10v0.1_25872.1	489	332.746	6	0.907761
DAnjou_Chr10v0.1_25871.1	831	674.23	163	12.1706
DAnjou_Chr10v0.1_25870.1	2214	2057.18	857.473	20.9837
DAnjou_Chr10v0.1_25869.1	2467	2310.18	88	1.91765
DAnjou_Chr10v0.1_25868.1	615	458.319	93	10.2152
DAnjou_Chr10v0.1_25867.1	1845	1688.18	732.669	21.8486
DAnjou_Chr10v0.1_25866.1	2214	2057.18	97	2.37374
DAnjou_Chr10v0.1_25865.1	479	322.771	55	8.57831
DAnjou_Chr10v0.1_25864.1	336	182.994	28	7.70289
DAnjou_Chr10v0.1_25863.1	429	273.331	0	0
DAnjou_Chr10v0.1_25862.1	1488	1331.18	152.402	5.7635
DAnjou_Chr10v0.1_25861.1	604	447.335	2	0.225076
DAnjou_Chr10v0.1_25860.1	1701	1544.18	500.225	16.308
DAnjou_Chr10v0.1_25859.1	864	707.18	1361.91	96.9509
DAnjou_Chr10v0.1_25858.1	336	182.994	2531	696.287
DAnjou_Chr10v0.1_25857.1	2940	2783.18	400	7.23522
DAnjou_Chr10v0.1_25856.1	360	205.93	13	3.17803
DAnjou_Chr10v0.1_25855.1	930	773.18	187.634	12.217
DAnjou_Chr10v0.1_25854.1	2010	1853.18	218	5.92205
DAnjou_Chr10v0.1_25853.1	792	635.23	1	0.0792506
DAnjou_Chr10v0.1_25852.1	560	403.429	0	0
DAnjou_Chr10v0.1_25851.1	1137	980.18	182	9.34757
DAnjou_Chr10v0.1_25850.1	519	362.554	633	87.8949
DAnjou_Chr10v0.1_25849.1	912	755.18	95.9634	6.39718
DAnjou_Chr10v0.1_25848.1	2226	2069.18	629	15.3033
