target_id	length	eff_length	est_counts	tpm
DAnjou_Chr10v0.1_26267.1	2139	1981.55	356.163	8.25476
DAnjou_Chr10v0.1_26266.1	444	287.382	8	1.27847
DAnjou_Chr10v0.1_26256.1	1086	928.549	0	0
DAnjou_Chr10v0.1_26255.1	2079	1921.55	356.829	8.52843
DAnjou_Chr10v0.1_26254.1	804	646.549	135	9.58944
DAnjou_Chr10v0.1_26253.1	1899	1741.55	79	2.0833
DAnjou_Chr10v0.1_26252.1	1779	1621.55	355.729	10.0751
DAnjou_Chr10v0.1_26251.1	1215	1057.55	401.326	17.4284
DAnjou_Chr10v0.1_26250.1	1257	1099.55	74	3.09085
DAnjou_Chr10v0.1_26249.1	1056	898.549	1666	85.1518
DAnjou_Chr10v0.1_26248.1	1629	1471.55	830.504	25.9196
DAnjou_Chr10v0.1_26247.1	735	577.575	0	0
DAnjou_Chr10v0.1_26246.1	2148	1990.55	83.2261	1.9202
DAnjou_Chr10v0.1_26245.1	336	182.576	150	37.7318
DAnjou_Chr10v0.1_26244.1	678	520.575	215.619	19.0224
DAnjou_Chr10v0.1_26243.1	1569	1411.55	4	0.130144
DAnjou_Chr10v0.1_26242.1	327	173.989	0	0
DAnjou_Chr10v0.1_26241.1	1371	1213.55	291.743	11.0409
DAnjou_Chr10v0.1_26240.1	1185	1027.55	768	34.3257
DAnjou_Chr10v0.1_26239.1	813	655.549	1143.55	80.1145
DAnjou_Chr10v0.1_26238.1	975	817.549	770	43.2551
DAnjou_Chr10v0.1_26237.1	2994	2836.55	478	7.73924
DAnjou_Chr10v0.1_26236.1	2601	2443.55	47	0.88336
DAnjou_Chr10v0.1_26235.1	720	562.575	1	0.0816357
DAnjou_Chr10v0.1_26261.1	324	171.118	0	0
DAnjou_Chr10v0.1_26234.1	3000	2842.55	443.317	7.16254
DAnjou_Chr10v0.1_26229.1	314	161.705	4	1.13605
DAnjou_Chr10v0.1_26233.1	1881	1723.55	150.622	4.01353
DAnjou_Chr10v0.1_26232.1	2016	1858.55	173.715	4.29265
DAnjou_Chr10v0.1_26231.1	910	752.549	5.82462	0.355463
DAnjou_Chr10v0.1_26230.1	2310	2152.55	1193.68	25.4681
DAnjou_Chr10v0.1_26228.1	2604	2446.55	199.378	3.74269
DAnjou_Chr10v0.1_26227.1	2016	1858.55	119.285	2.94762
DAnjou_Chr10v0.1_26226.1	1479	1321.55	2.17538	0.0755983
DAnjou_Chr10v0.1_26225.1	642	484.619	79	7.48665
DAnjou_Chr10v0.1_26224.1	2766	2608.55	279.391	4.91897
DAnjou_Chr10v0.1_26223.1	666	508.619	1270	114.676
DAnjou_Chr10v0.1_26222.1	4140	3982.55	933.976	10.7705
DAnjou_Chr10v0.1_26221.1	512	354.962	271	35.0629
DAnjou_Chr10v0.1_26220.1	684	526.575	19	1.65712
DAnjou_Chr10v0.1_26219.1	1152	994.549	331	15.2849
DAnjou_Chr10v0.1_26218.1	666	508.619	441	39.8205
DAnjou_Chr10v0.1_26217.1	738	580.575	426	33.6986
DAnjou_Chr10v0.1_26216.1	1686	1528.55	655.496	19.6948
DAnjou_Chr10v0.1_26215.1	1455	1297.55	174	6.15866
DAnjou_Chr10v0.1_26214.1	450	293.357	0	0
DAnjou_Chr10v0.1_26213.1	420	263.68	1216	211.796
DAnjou_Chr10v0.1_26212.1	846	688.549	117	7.8039
DAnjou_Chr10v0.1_26211.1	1521	1363.55	1725	58.1004
DAnjou_Chr10v0.1_26210.1	1593	1435.55	666.939	21.3368
DAnjou_Chr10v0.1_26209.1	561	403.735	516	58.6968
DAnjou_Chr10v0.1_26208.1	1278	1120.55	187	7.66428
DAnjou_Chr10v0.1_26207.1	768	610.549	463.33	34.8523
DAnjou_Chr10v0.1_26206.1	909	751.549	0	0
DAnjou_Chr10v0.1_26205.1	924	766.549	82	4.91286
DAnjou_Chr10v0.1_26204.1	1326	1168.55	87	3.41927
DAnjou_Chr4v0.1_08960.1	597	439.681	2	0.208907
DAnjou_Chr4v0.1_08961.1	528	370.868	0	0
DAnjou_Chr4v0.1_08962.1	864	706.549	0	0
DAnjou_Chr10v0.1_26190.1	369	214.183	0	0
DAnjou_Chr10v0.1_26189.1	651	493.619	138	12.8395
DAnjou_Chr10v0.1_26188.1	1113	955.549	2	0.0961253
DAnjou_Chr10v0.1_26187.1	2157	1999.55	24	0.551239
DAnjou_Chr10v0.1_26186.1	1290	1132.55	369.666	14.9904
DAnjou_Chr10v0.1_26185.1	771	613.549	444.203	33.2501
DAnjou_Chr10v0.1_26184.1	2298	2140.55	1587	34.0496
DAnjou_Chr10v0.1_26183.1	360	205.474	3	0.670541
DAnjou_Chr10v0.1_26182.1	840	682.549	0	0
DAnjou_Chr10v0.1_26181.1	1011	853.549	402.308	21.6467
DAnjou_Chr10v0.1_26180.1	1953	1795.55	580	14.8351
DAnjou_Chr10v0.1_26179.1	549	391.752	115	13.4818
DAnjou_Chr5v0.1_13484.1	2088	1930.55	803.597	19.1169
DAnjou_Chr10v0.1_26177.1	363	208.375	32	7.05286
DAnjou_Chr10v0.1_26178.1	2451	2293.55	838.403	16.7883
DAnjou_Chr10v0.1_26176.1	948	790.549	1275	74.07
DAnjou_Chr10v0.1_26175.1	1617	1459.55	182	5.72682
DAnjou_Chr10v0.1_26172.1	2139	1981.55	0	0
DAnjou_Chr10v0.1_26170.1	1366	1208.55	38.3371	1.45685
DAnjou_Chr10v0.1_26169.1	623	465.681	18.3892	1.81358
DAnjou_Chr10v0.1_26168.1	2160	2002.55	6	0.137603
DAnjou_Chr10v0.1_26167.1	1710	1552.55	2732.53	80.8314
DAnjou_Chr10v0.1_26166.1	218	77.0004	0	0
DAnjou_Chr10v0.1_26165.1	513	355.962	2	0.25804
DAnjou_Chr10v0.1_26164.1	1782	1624.55	275	7.77429
DAnjou_Chr10v0.1_26163.1	492	335.037	149	20.4246
DAnjou_Chr10v0.1_26162.1	894	736.549	344.618	21.488
DAnjou_Chr10v0.1_26161.1	386	230.683	9	1.79179
DAnjou_Chr10v0.1_26160.1	1173	1015.55	0	0
DAnjou_Chr10v0.1_26159.1	933	775.549	521.568	30.8861
DAnjou_Chr10v0.1_26158.1	630	472.681	900	87.445
DAnjou_Chr10v0.1_26157.1	2442	2284.55	0	0
DAnjou_Chr10v0.1_26156.1	1947	1789.55	389	9.98313
DAnjou_Chr10v0.1_26155.1	2160	2002.55	306	7.01777
DAnjou_Chr10v0.1_26154.1	528	370.868	13.483	1.66966
DAnjou_Chr10v0.1_26153.1	414	257.781	0	0
DAnjou_Chr10v0.1_26152.1	2319	2161.55	465	9.87981
DAnjou_Chr10v0.1_26151.1	2682	2524.55	249	4.52977
DAnjou_Chr10v0.1_26150.1	2937	2779.55	844	13.9453
DAnjou_Chr10v0.1_26149.1	2238	2080.55	42	0.927112
DAnjou_Chr10v0.1_26148.1	831	673.549	545.009	37.1617
DAnjou_Chr10v0.1_26147.1	477	320.108	0	0
DAnjou_Chr10v0.1_26146.1	453	296.319	4	0.619957
DAnjou_Chr10v0.1_26145.1	461	304.241	0	0
DAnjou_Chr10v0.1_26144.1	978	820.549	686.849	38.443
DAnjou_Chr10v0.1_26143.1	1836	1678.55	217	5.93727
DAnjou_Chr10v0.1_26142.1	852	694.549	51	3.37231
DAnjou_Chr10v0.1_26141.1	1422	1264.55	0	0
DAnjou_Chr10v0.1_26140.1	669	511.619	143.896	12.917
DAnjou_Chr10v0.1_26139.1	711	553.575	888.571	73.7185
DAnjou_Chr10v0.1_26138.1	1227	1069.55	4987.5	214.162
DAnjou_Chr10v0.1_26137.1	1071	913.549	1	0.0502723
DAnjou_Chr10v0.1_26136.1	1239	1081.55	1091.58	46.3522
DAnjou_Chr10v0.1_26135.1	1863	1705.55	23	0.619333
DAnjou_Chr10v0.1_26134.1	3516	3358.55	942.179	12.8838
DAnjou_Chr10v0.1_26133.1	1398	1240.55	323	11.9577
DAnjou_Chr10v0.1_26132.1	1527	1369.55	0	0
DAnjou_Chr10v0.1_26131.1	402	246.108	5.11259	0.954063
DAnjou_Chr10v0.1_26130.1	933	775.549	968.771	57.3684
DAnjou_Chr10v0.1_26129.1	1134	976.549	159.887	7.51936
DAnjou_Chr10v0.1_26128.1	1776	1618.55	161.807	4.59127
DAnjou_Chr10v0.1_26127.1	2052	1894.55	602.772	14.6119
DAnjou_Chr10v0.1_26126.1	3628	3470.55	38.0213	0.503141
DAnjou_Chr10v0.1_26125.1	1125	967.549	1340.88	63.647
DAnjou_Chr10v0.1_26124.1	4242	4084.55	502	5.64444
DAnjou_Chr10v0.1_26123.1	4142	3984.55	7199.94	82.9871
DAnjou_Chr10v0.1_26109.1	1538	1380.55	8	0.266133
DAnjou_Chr10v0.1_26122.1	525	367.899	0	0
DAnjou_Chr10v0.1_26121.1	311	158.832	0	0
DAnjou_Chr10v0.1_26108.1	1641	1483.55	1001.46	31.0022
DAnjou_Chr10v0.1_26119.1	743	585.575	29	2.27445
DAnjou_Chr10v0.1_26118.1	705	547.575	0	0
DAnjou_Chr10v0.1_26117.1	624	466.681	2	0.196821
DAnjou_Chr10v0.1_26116.1	1329	1171.55	0	0
DAnjou_Chr10v0.1_26115.1	411	254.859	6	1.08122
DAnjou_Chr10v0.1_26103.1	1329	1171.55	701	27.4801
DAnjou_Chr10v0.1_26101.1	630	472.681	65.7407	6.38744
DAnjou_Chr10v0.1_26100.1	1650	1492.55	372.978	11.4767
DAnjou_Chr10v0.1_26099.1	1398	1240.55	268.427	9.9374
DAnjou_Chr10v0.1_26098.1	414	257.781	261	46.4997
DAnjou_Chr10v0.1_26097.1	1366	1208.55	570	21.6606
DAnjou_Chr10v0.1_26095.1	4713	4555.55	1041	10.4947
DAnjou_Chr10v0.1_26094.1	333	179.656	0	0
DAnjou_Chr10v0.1_26093.1	732	574.575	717.27	57.3319
DAnjou_Chr10v0.1_26092.1	876	718.549	498.068	31.8341
DAnjou_Chr10v0.1_26091.1	2898	2740.55	330	5.53015
DAnjou_Chr10v0.1_26090.1	1227	1069.55	1	0.0429398
DAnjou_Chr10v0.1_26089.1	375	219.966	16	3.3406
DAnjou_Chr10v0.1_26088.1	3927	3769.55	511.815	6.23569
DAnjou_Chr10v0.1_26087.1	2850	2692.55	1504.99	25.6703
DAnjou_Chr10v0.1_26112.1	444	287.382	0	0
DAnjou_Chr10v0.1_26111.1	948	790.549	287	16.673
DAnjou_Chr10v0.1_26113.1	1279	1121.55	2.00959	0.0822904
DAnjou_Chr10v0.1_26086.1	924	766.549	263	15.7571
DAnjou_Chr10v0.1_26085.1	1752	1594.55	31	0.892863
DAnjou_Chr10v0.1_26084.1	1323	1165.55	1791	70.5709
DAnjou_Chr10v0.1_26083.1	7235	7077.55	69	0.447741
DAnjou_Chr10v0.1_26082.1	533	375.868	0	0
DAnjou_Chr10v0.1_26081.1	2904	2746.55	252	4.2138
DAnjou_Chr10v0.1_26080.1	2223	2065.55	328.213	7.29762
DAnjou_Chr10v0.1_26079.1	576	418.7	0	0
DAnjou_Chr10v0.1_26078.1	2400	2242.55	0	0
DAnjou_Chr10v0.1_26077.1	540	382.769	71	8.51888
DAnjou_Chr10v0.1_26076.1	378	222.88	93	19.1634
DAnjou_Chr10v0.1_26075.1	903	745.549	334.027	20.5762
DAnjou_Chr10v0.1_26074.1	369	214.183	20	4.2885
DAnjou_Chr10v0.1_26073.1	324	171.118	0	0
DAnjou_Chr10v0.1_26072.1	2016	1858.55	526	12.9979
DAnjou_Chr10v0.1_26071.1	933	775.549	225.49	13.353
DAnjou_Chr10v0.1_26070.1	1176	1018.55	46	2.07413
DAnjou_Chr10v0.1_26069.1	624	466.681	118	11.6124
DAnjou_Chr10v0.1_26068.1	624	466.681	22	2.16503
DAnjou_Chr10v0.1_26067.1	582	424.7	19	2.05463
DAnjou_Chr10v0.1_26066.1	312	159.79	2.15696	0.619948
DAnjou_Chr10v0.1_26065.1	1032	874.549	0	0
DAnjou_Chr10v0.1_26064.1	1362	1204.55	7	0.266891
DAnjou_Chr10v0.1_26063.1	1272	1114.55	34	1.40101
DAnjou_Chr10v0.1_26062.1	1575	1417.55	156.812	5.08046
DAnjou_Chr12v0.1_31320.1	2649	2491.55	1674.94	30.8739
DAnjou_Chr12v0.1_31319.1	816	658.549	121.323	8.46091
DAnjou_Chr12v0.1_31318.1	597	439.681	0	0
DAnjou_Chr12v0.1_31317.1	483	326.066	4.52943	0.637969
DAnjou_Chr12v0.1_31314.1	3320	3162.55	237.013	3.44189
DAnjou_Chr10v0.1_26053.1	1249	1091.55	354.385	14.9105
DAnjou_Chr10v0.1_26054.1	506	348.977	35.5657	4.68053
DAnjou_Chr10v0.1_26057.1	1153	995.549	1033	47.6539
DAnjou_Chr10v0.1_26056.1	1488	1330.55	697.088	24.0612
DAnjou_Chr10v0.1_26055.1	312	159.79	175.906	50.5583
DAnjou_Chr12v0.1_31316.1	402	246.108	17.843	3.32969
DAnjou_Chr12v0.1_31315.1	804	646.549	30	2.13099
DAnjou_Chr12v0.1_31337.1	3549	3391.55	10.663	0.144392
DAnjou_Chr12v0.1_31313.1	768	610.549	0	0
DAnjou_Chr10v0.1_26061.1	2238	2080.55	1016.72	22.4431
DAnjou_Chr10v0.1_26060.1	1929	1771.55	43.764	1.13455
DAnjou_Chr10v0.1_26059.1	1326	1168.55	91.4343	3.59355
DAnjou_Chr10v0.1_26058.1	789	631.549	0	0
DAnjou_Chr10v0.1_26052.1	1320	1162.55	122	4.81958
DAnjou_Chr10v0.1_26051.1	393	237.338	0	0
DAnjou_Chr10v0.1_26050.1	492	335.037	1	0.137078
DAnjou_Chr10v0.1_26049.1	1137	979.549	100	4.68851
DAnjou_Chr10v0.1_26047.1	1372	1214.55	4	0.151254
DAnjou_Chr10v0.1_26046.1	867	709.549	8	0.517808
DAnjou_Chr10v0.1_26045.1	1575	1417.55	41	1.32833
DAnjou_Chr10v0.1_26044.1	1278	1120.55	11.8691	0.48646
DAnjou_Chr10v0.1_26043.1	965	807.549	11.1309	0.633028
DAnjou_Chr10v0.1_26042.1	1152	994.549	85	3.92513
DAnjou_Chr10v0.1_26041.1	1374	1216.55	423.042	15.9704
DAnjou_Chr7v0.1_16724.1	1267	1109.55	0	0
DAnjou_Chr10v0.1_26040.1	735	577.575	399	31.7267
DAnjou_Chr10v0.1_26039.1	393	237.338	57	11.0298
DAnjou_Chr10v0.1_26038.1	2436	2278.55	1187.51	23.9353
DAnjou_Chr10v0.1_26037.1	699	541.575	2134	180.966
DAnjou_Chr10v0.1_26036.1	1869	1711.55	11	0.295165
DAnjou_Chr10v0.1_26035.1	399	243.192	2358.77	445.449
DAnjou_Chr10v0.1_26034.1	903	745.549	170	10.4721
DAnjou_Chr10v0.1_26033.1	1020	862.549	3130	166.656
DAnjou_Chr10v0.1_26032.1	849	691.549	12	0.796928
DAnjou_Chr10v0.1_26031.1	1713	1555.55	385	11.3668
DAnjou_Chr10v0.1_26029.1	1857	1699.55	726.999	19.6454
DAnjou_Chr10v0.1_26028.1	3813	3655.55	464	5.82943
DAnjou_Chr10v0.1_26027.1	1521	1363.55	366	12.3274
DAnjou_Chr10v0.1_26025.1	351	196.867	8	1.86628
DAnjou_Chr10v0.1_26026.1	1704	1546.55	4498	133.572
DAnjou_Chr10v0.1_26024.1	690	532.575	0	0
DAnjou_Chr10v0.1_26014.1	423	266.669	0	0
DAnjou_Chr10v0.1_26022.1	401	245.14	1	0.187347
DAnjou_Chr10v0.1_26013.1	486	329.066	0	0
DAnjou_Chr10v0.1_26020.1	1449	1291.55	121	4.30264
DAnjou_Chr10v0.1_26011.1	648	490.619	2938.06	275.028
DAnjou_Chr10v0.1_26018.1	1149	991.549	72	3.33487
DAnjou_Chr10v0.1_26009.1	582	424.7	23	2.48718
DAnjou_Chr10v0.1_26016.1	1710	1552.55	738.9	21.8575
DAnjou_Chr10v0.1_26015.1	1158	1000.55	9.10025	0.417711
DAnjou_Chr10v0.1_26007.1	241	96.0503	6	2.86889
DAnjou_Chr10v0.1_26006.1	1701	1543.55	45.5383	1.35493
DAnjou_Chr10v0.1_26005.1	1707	1549.55	2	0.0592769
DAnjou_Chr10v0.1_26004.1	5427	5269.55	108.072	0.941893
DAnjou_Chr10v0.1_26003.1	1881	1723.55	453.711	12.0897
DAnjou_Chr10v0.1_25998.1	2888	2730.55	162	2.72475
DAnjou_Chr10v0.1_25997.1	1797	1639.55	72	2.01683
DAnjou_Chr10v0.1_25996.1	1674	1516.55	19	0.575384
DAnjou_Chr10v0.1_25988.1	570	412.718	3	0.333833
DAnjou_Chr10v0.1_25986.1	3459	3301.55	54	0.751168
DAnjou_Chr10v0.1_25985.1	681	523.575	43	3.77181
DAnjou_Chr10v0.1_25984.1	369	214.183	0	0
DAnjou_Chr10v0.1_25983.1	339	185.432	14.415	3.57021
DAnjou_Chr10v0.1_25982.1	840	682.549	447	30.077
DAnjou_Chr10v0.1_25981.1	912	754.549	561.269	34.1621
DAnjou_Chr10v0.1_25980.1	810	652.549	168.957	11.8911
DAnjou_Chr10v0.1_25979.1	630	472.681	5	0.485806
DAnjou_Chr10v0.1_25978.1	1179	1021.55	38	1.70838
DAnjou_Chr10v0.1_25977.1	2972	2814.55	217	3.54088
DAnjou_Chr10v0.1_25976.1	2133	1975.55	385	8.95022
DAnjou_Chr10v0.1_25975.1	2082	1924.55	456	10.8817
DAnjou_Chr10v0.1_25974.1	1002	844.549	1095	59.5457
DAnjou_Chr10v0.1_25973.1	1119	961.549	134	6.40021
DAnjou_Chr10v0.1_25972.1	2013	1855.55	228.172	5.64743
DAnjou_Chr10v0.1_25971.1	3087	2929.55	426	6.67836
DAnjou_Chr10v0.1_25970.1	2043	1885.55	401	9.76714
DAnjou_Chr10v0.1_25969.1	1083	925.549	10	0.496205
DAnjou_Chr8v0.1_19750.1	1236	1078.55	950.602	40.478
DAnjou_Chr10v0.1_25967.1	513	355.962	44	5.67688
DAnjou_Chr10v0.1_25966.1	951	793.549	575.356	33.2984
DAnjou_Chr8v0.1_19753.1	1560	1402.55	840	27.5057
DAnjou_Chr10v0.1_25964.1	651	493.619	0	0
DAnjou_Chr8v0.1_19755.1	774	616.549	341	25.4008
DAnjou_Chr10v0.1_25963.1	330	176.874	157	40.7659
DAnjou_Chr10v0.1_25962.1	2880	2722.55	539	9.0923
DAnjou_Chr8v0.1_19758.1	819	661.549	151	10.4828
DAnjou_Chr8v0.1_19759.1	477	320.108	22	3.15637
DAnjou_Chr8v0.1_19760.1	621	463.681	127.285	12.6072
DAnjou_Chr8v0.1_19761.1	1572	1414.55	0	0
DAnjou_Chr8v0.1_19762.1	384	228.713	101	20.2811
DAnjou_Chr8v0.1_19763.1	1017	859.549	199.266	10.6469
DAnjou_Chr8v0.1_19764.1	2331	2173.55	224	4.73303
DAnjou_Chr8v0.1_19765.1	1920	1762.55	714	18.6045
DAnjou_Chr10v0.1_25954.1	660	502.619	613.175	56.0282
DAnjou_Chr8v0.1_19767.1	1344	1186.55	43	1.66435
DAnjou_Chr8v0.1_19768.1	2766	2608.55	648.014	11.409
DAnjou_Chr8v0.1_19769.1	912	754.549	8	0.486926
DAnjou_Chr8v0.1_19770.1	630	472.681	741	71.9964
DAnjou_Chr8v0.1_19771.1	2763	2605.55	330	5.81669
DAnjou_Chr8v0.1_19772.1	1017	859.549	9	0.480876
DAnjou_Chr10v0.1_25948.1	1674	1516.55	7.01885	0.212554
DAnjou_Chr10v0.1_25947.1	885	727.549	523.921	33.0723
DAnjou_Chr8v0.1_19774.1	2631	2473.55	326	6.05282
DAnjou_Chr10v0.1_25945.1	1362	1204.55	109.635	4.18008
DAnjou_Chr8v0.1_19776.1	1653	1495.55	359	11.0244
DAnjou_Chr10v0.1_25943.1	324	171.118	19	5.0994
DAnjou_Chr10v0.1_25942.1	1326	1168.55	128.329	5.04358
DAnjou_Chr10v0.1_25941.1	927	769.549	1467.85	87.6003
DAnjou_Chr10v0.1_25940.1	1230	1072.55	210.399	9.00922
DAnjou_Chr10v0.1_25939.1	4098	3940.55	379	4.41716
DAnjou_Chr10v0.1_25938.1	957	799.549	170	9.76483
DAnjou_Chr10v0.1_25937.1	477	320.108	72.4	10.3873
DAnjou_Chr10v0.1_25936.1	771	613.549	566.079	42.3729
DAnjou_Chr10v0.1_25935.1	4170	4012.55	434.369	4.97164
DAnjou_Chr10v0.1_25934.1	480	323.108	69	9.8076
DAnjou_Chr10v0.1_25933.1	1533	1375.55	4	0.13355
DAnjou_Chr10v0.1_25932.1	1278	1120.55	1	0.0409855
DAnjou_Chr10v0.1_25931.1	486	329.066	0	0
DAnjou_Chr10v0.1_25916.1	4917	4759.55	477	4.60271
DAnjou_Chr10v0.1_25915.1	1893	1735.55	1980	52.3949
DAnjou_Chr10v0.1_25928.1	338	184.496	50.8944	12.669
DAnjou_Chr10v0.1_25927.1	1815	1657.55	18952	525.108
DAnjou_Chr10v0.1_25912.1	531	373.868	0	0
DAnjou_Chr10v0.1_25925.1	389	233.593	0	0
DAnjou_Chr10v0.1_25924.1	1833	1675.55	1	0.0274097
DAnjou_Chr10v0.1_25919.1	693	535.575	630	54.0233
DAnjou_Chr10v0.1_25918.1	444	287.382	0	0
DAnjou_Chr10v0.1_25917.1	1866	1708.55	844.065	22.6887
DAnjou_Chr10v0.1_25921.1	1620	1462.55	156	4.89863
DAnjou_Chr10v0.1_25907.1	2745	2587.55	42.9401	0.762141
DAnjou_Chr10v0.1_25904.1	435	278.529	0	0
DAnjou_Chr10v0.1_25903.1	515	357.962	0	0
DAnjou_Chr10v0.1_25902.1	2204	2046.55	333.06	7.47414
DAnjou_Chr10v0.1_25906.1	338	184.496	0	0
DAnjou_Chr10v0.1_25901.1	936	778.549	23.4997	1.38624
DAnjou_Chr10v0.1_25900.1	2730	2572.55	652	11.6398
DAnjou_Chr10v0.1_25899.1	3930	3772.55	2015.35	24.5345
DAnjou_Chr10v0.1_25898.1	1131	973.549	67	3.16066
DAnjou_Chr5v0.1_13180.1	5241	5083.55	1378.55	12.4542
DAnjou_Chr10v0.1_25896.1	618	460.681	50	4.9846
DAnjou_Chr10v0.1_25895.1	1264	1106.55	267.815	11.1154
DAnjou_Chr10v0.1_25894.1	3024	2866.55	873.949	14.0019
DAnjou_Chr10v0.1_25893.1	3341	3183.55	1293.97	18.667
DAnjou_Chr10v0.1_25892.1	1185	1027.55	262	11.7101
DAnjou_Chr10v0.1_25891.1	447	290.357	12	1.89806
DAnjou_Chr10v0.1_25890.1	2166	2008.55	137.402	3.14174
DAnjou_Chr10v0.1_25897.1	562	404.735	42	4.76584
DAnjou_Chr10v0.1_25888.1	567	409.718	54	6.05299
DAnjou_Chr10v0.1_25887.1	858	700.549	67	4.39235
DAnjou_Chr10v0.1_25886.1	2787	2629.55	431	7.52761
DAnjou_Chr10v0.1_25885.1	870	712.549	0	0
DAnjou_Chr10v0.1_25884.1	1032	874.549	0	0
DAnjou_Chr10v0.1_25883.1	3150	2992.55	1210.18	18.5725
DAnjou_Chr10v0.1_25882.1	1509	1351.55	99	3.36406
DAnjou_Chr10v0.1_25881.1	729	571.575	1277	102.607
DAnjou_Chr10v0.1_25880.1	336	182.576	51	12.8288
DAnjou_Chr10v0.1_25879.1	315	162.676	86	24.2792
DAnjou_Chr10v0.1_25878.1	3582	3424.55	2266.6	30.3972
DAnjou_Chr10v0.1_25877.1	495	338.037	0	0
DAnjou_Chr10v0.1_25876.1	6375	6217.55	730	5.39218
DAnjou_Chr10v0.1_25875.1	624	466.681	164	16.1393
DAnjou_Chr10v0.1_25874.1	999	841.549	2	0.109147
DAnjou_Chr10v0.1_25873.1	2871	2713.55	35	0.592368
DAnjou_Chr10v0.1_25872.1	489	332.052	2	0.276621
DAnjou_Chr10v0.1_25871.1	831	673.549	178.32	12.1588
DAnjou_Chr10v0.1_25870.1	2214	2056.55	638.919	14.2681
DAnjou_Chr10v0.1_25869.1	2467	2309.55	59	1.17324
DAnjou_Chr10v0.1_25868.1	615	457.681	96.992	9.73271
DAnjou_Chr10v0.1_25867.1	1845	1687.55	418.638	11.3931
DAnjou_Chr10v0.1_25866.1	2214	2056.55	179	3.99737
DAnjou_Chr10v0.1_25865.1	479	322.108	9	1.28322
DAnjou_Chr10v0.1_25864.1	336	182.576	2	0.503091
DAnjou_Chr10v0.1_25863.1	429	272.541	0	0
DAnjou_Chr10v0.1_25862.1	1488	1330.55	392.327	13.5418
DAnjou_Chr10v0.1_25861.1	604	446.681	104	10.6929
DAnjou_Chr10v0.1_25860.1	1701	1543.55	508.716	15.1362
DAnjou_Chr10v0.1_25859.1	864	706.549	7798.98	506.94
DAnjou_Chr10v0.1_25858.1	336	182.576	0	0
DAnjou_Chr10v0.1_25857.1	2940	2782.55	311	5.13308
DAnjou_Chr10v0.1_25856.1	360	205.474	43	9.61109
DAnjou_Chr10v0.1_25855.1	930	772.549	567.865	33.7583
DAnjou_Chr10v0.1_25854.1	2010	1852.55	181	4.48714
DAnjou_Chr10v0.1_25853.1	792	634.549	0	0
DAnjou_Chr10v0.1_25852.1	560	402.735	0	0
DAnjou_Chr10v0.1_25851.1	1137	979.549	279.638	13.1109
DAnjou_Chr10v0.1_25850.1	519	361.962	1654	209.862
DAnjou_Chr10v0.1_25849.1	912	754.549	154.877	9.4267
DAnjou_Chr10v0.1_25848.1	2226	2068.55	429	9.52472
