target_id	length	eff_length	est_counts	tpm
DAnjou_Chr10v0.1_26256.1	1086	930.502	0	0
DAnjou_Chr10v0.1_26255.1	2079	1923.5	333.812	2.845
DAnjou_Chr10v0.1_26254.1	804	648.502	990	25.0264
DAnjou_Chr10v0.1_26253.1	1899	1743.5	211	1.98397
DAnjou_Chr10v0.1_26252.1	1779	1623.5	578.515	5.84165
DAnjou_Chr10v0.1_26251.1	1215	1059.5	556	8.60294
DAnjou_Chr10v0.1_26250.1	1257	1101.5	159	2.36639
DAnjou_Chr10v0.1_26249.1	1056	900.502	4714	85.8181
DAnjou_Chr10v0.1_26248.1	1629	1473.5	3841.66	42.7408
DAnjou_Chr10v0.1_26247.1	735	579.502	18	0.509204
DAnjou_Chr10v0.1_26246.1	2148	1992.5	169	1.39047
DAnjou_Chr10v0.1_26245.1	336	184.047	356	31.7099
DAnjou_Chr10v0.1_26244.1	678	522.572	496.35	15.571
DAnjou_Chr10v0.1_26243.1	1569	1413.5	601	6.97031
DAnjou_Chr10v0.1_26242.1	327	175.374	157	14.676
DAnjou_Chr10v0.1_26241.1	1371	1215.5	955.691	12.8895
DAnjou_Chr10v0.1_26240.1	1185	1029.5	1932	30.7648
DAnjou_Chr10v0.1_26239.1	813	657.502	3970.06	98.986
DAnjou_Chr10v0.1_26238.1	975	819.502	2413.72	48.2849
DAnjou_Chr10v0.1_26237.1	2994	2838.5	113	0.652624
DAnjou_Chr10v0.1_26236.1	2601	2445.5	548.342	3.67585
DAnjou_Chr10v0.1_26235.1	720	564.502	148.843	4.32253
DAnjou_Chr10v0.1_26261.1	324	172.54	1	0.0950132
DAnjou_Chr10v0.1_26234.1	3000	2844.5	4178.07	24.0793
DAnjou_Chr10v0.1_26229.1	314	163.315	26	2.60989
DAnjou_Chr10v0.1_26233.1	1881	1725.5	1378.2	13.094
DAnjou_Chr10v0.1_26232.1	2016	1860.5	11003.7	96.9578
DAnjou_Chr10v0.1_26231.1	910	754.502	180.05	3.91207
DAnjou_Chr10v0.1_26230.1	2310	2154.5	723.931	5.50838
DAnjou_Chr10v0.1_26228.1	2604	2448.5	1685.45	11.2847
DAnjou_Chr10v0.1_26227.1	2016	1860.5	5504.85	48.5054
DAnjou_Chr10v0.1_26226.1	1479	1323.5	163.835	2.02935
DAnjou_Chr10v0.1_26225.1	642	486.572	521	17.5535
DAnjou_Chr10v0.1_26224.1	2766	2610.5	1459.48	9.16533
DAnjou_Chr10v0.1_26223.1	666	510.572	44560.7	1430.77
DAnjou_Chr10v0.1_26222.1	4140	3984.5	3996.4	16.4425
DAnjou_Chr10v0.1_26221.1	512	356.79	673	30.9226
DAnjou_Chr10v0.1_26220.1	684	528.572	35	1.08552
DAnjou_Chr10v0.1_26219.1	1152	996.502	1166	19.182
DAnjou_Chr10v0.1_26218.1	666	510.572	515	16.5358
DAnjou_Chr10v0.1_26217.1	738	582.502	365	10.2723
DAnjou_Chr10v0.1_26216.1	1686	1530.5	1603.16	17.1718
DAnjou_Chr10v0.1_26215.1	1455	1299.5	126	1.58953
DAnjou_Chr10v0.1_26214.1	450	295.118	0	0
DAnjou_Chr10v0.1_26213.1	420	265.537	2768	170.889
DAnjou_Chr10v0.1_26212.1	846	690.502	1210	28.7273
DAnjou_Chr10v0.1_26211.1	1521	1365.5	5871	70.4845
DAnjou_Chr10v0.1_26210.1	1593	1437.5	2712.77	30.9371
DAnjou_Chr10v0.1_26209.1	561	405.648	1529.21	61.8003
DAnjou_Chr10v0.1_26208.1	1278	1122.5	634	9.25926
DAnjou_Chr10v0.1_26207.1	768	612.502	1423.93	38.1115
DAnjou_Chr10v0.1_26206.1	909	753.502	1	0.0217565
DAnjou_Chr10v0.1_26205.1	924	768.502	189	4.03173
DAnjou_Chr10v0.1_26204.1	1326	1170.5	238	3.33333
DAnjou_Chr4v0.1_08960.1	597	441.612	4	0.148489
DAnjou_Chr4v0.1_08961.1	528	372.681	0.5	0.0219941
DAnjou_Chr4v0.1_08962.1	864	708.502	0	0
DAnjou_Chr10v0.1_26190.1	369	215.83	0	0
DAnjou_Chr10v0.1_26189.1	651	495.572	1700.48	56.2521
DAnjou_Chr10v0.1_26188.1	1113	957.502	5.10943	0.0874797
DAnjou_Chr10v0.1_26187.1	2157	2001.5	46	0.37677
DAnjou_Chr10v0.1_26186.1	1290	1134.5	918.99	13.2794
DAnjou_Chr10v0.1_26185.1	771	615.502	1546.14	41.1808
DAnjou_Chr10v0.1_26184.1	2298	2142.5	2113	16.1679
DAnjou_Chr10v0.1_26183.1	360	207.167	0	0
DAnjou_Chr10v0.1_26182.1	840	684.502	0	0
DAnjou_Chr10v0.1_26181.1	1011	855.502	1345	25.7736
DAnjou_Chr10v0.1_26180.1	1953	1797.5	963	8.78276
DAnjou_Chr10v0.1_26179.1	549	393.648	411.679	17.1445
DAnjou_Chr5v0.1_13484.1	2088	1932.5	1715.55	14.5531
DAnjou_Chr10v0.1_26177.1	363	210.069	1574	122.834
DAnjou_Chr10v0.1_26178.1	2451	2295.5	1856.55	13.2588
DAnjou_Chr10v0.1_26176.1	948	792.502	5765	119.254
DAnjou_Chr10v0.1_26175.1	1617	1461.5	351.994	3.94829
DAnjou_Chr10v0.1_26172.1	2139	1983.5	3.00625	0.0248466
DAnjou_Chr10v0.1_26170.1	1366	1210.5	65.7632	0.890618
DAnjou_Chr10v0.1_26169.1	623	467.592	35.2039	1.23423
DAnjou_Chr10v0.1_26168.1	2160	2004.5	24.156	0.197557
DAnjou_Chr10v0.1_26167.1	1710	1554.5	7887.91	83.1849
DAnjou_Chr10v0.1_26166.1	218	78.7244	0	0
DAnjou_Chr10v0.1_26165.1	513	357.775	0	0
DAnjou_Chr10v0.1_26164.1	1782	1626.5	792	7.9826
DAnjou_Chr10v0.1_26163.1	492	336.835	213	10.3666
DAnjou_Chr10v0.1_26162.1	894	738.502	1334.04	29.6135
DAnjou_Chr10v0.1_26161.1	386	232.411	21	1.48128
DAnjou_Chr10v0.1_26160.1	1173	1017.5	1121.27	18.0654
DAnjou_Chr10v0.1_26159.1	933	777.502	1081.42	22.8017
DAnjou_Chr10v0.1_26158.1	630	474.592	1923.85	66.4544
DAnjou_Chr10v0.1_26157.1	2442	2286.5	0	0
DAnjou_Chr10v0.1_26156.1	1947	1791.5	1052	9.62659
DAnjou_Chr10v0.1_26155.1	2160	2004.5	2393.63	19.576
DAnjou_Chr10v0.1_26154.1	528	372.681	5.23058	0.230084
DAnjou_Chr10v0.1_26153.1	414	259.593	0	0
DAnjou_Chr10v0.1_26152.1	2319	2163.5	255.237	1.93402
DAnjou_Chr10v0.1_26151.1	2682	2526.5	144.195	0.935631
DAnjou_Chr10v0.1_26150.1	2937	2781.5	1228	7.23757
DAnjou_Chr10v0.1_26149.1	2238	2082.5	65	0.511684
DAnjou_Chr10v0.1_26148.1	831	675.502	1130.06	27.4252
DAnjou_Chr10v0.1_26147.1	477	321.948	0	0
DAnjou_Chr10v0.1_26146.1	453	298.093	0	0
DAnjou_Chr10v0.1_26145.1	461	306.028	0	0
DAnjou_Chr10v0.1_26144.1	978	822.502	1093.34	21.7917
DAnjou_Chr10v0.1_26143.1	1836	1680.5	617	6.01894
DAnjou_Chr10v0.1_26142.1	852	696.502	258	6.07256
DAnjou_Chr10v0.1_26141.1	1422	1266.5	0	0
DAnjou_Chr10v0.1_26140.1	669	513.572	284.54	9.08273
DAnjou_Chr10v0.1_26139.1	711	555.502	2907.94	85.8172
DAnjou_Chr10v0.1_26138.1	1227	1071.5	10235.9	156.605
DAnjou_Chr10v0.1_26137.1	1071	915.502	1	0.0179067
DAnjou_Chr10v0.1_26136.1	1239	1083.5	878.744	13.2956
DAnjou_Chr10v0.1_26135.1	1863	1707.5	27	0.259225
DAnjou_Chr10v0.1_26134.1	3516	3360.5	1582	7.71749
DAnjou_Chr10v0.1_26133.1	1398	1242.5	1021	13.4711
DAnjou_Chr10v0.1_26132.1	1527	1371.5	0	0
DAnjou_Chr10v0.1_26131.1	402	247.876	29.8632	1.97504
DAnjou_Chr10v0.1_26130.1	933	777.502	5409.98	114.069
DAnjou_Chr10v0.1_26129.1	1134	978.502	838.137	14.0419
DAnjou_Chr10v0.1_26128.1	1776	1620.5	740.789	7.49409
DAnjou_Chr10v0.1_26127.1	2052	1896.5	3789.93	32.7606
DAnjou_Chr10v0.1_26126.1	3628	3472.5	814.757	3.84645
DAnjou_Chr10v0.1_26125.1	1125	969.502	2175.11	36.7796
DAnjou_Chr10v0.1_26124.1	4242	4086.5	1517	6.08566
DAnjou_Chr10v0.1_26123.1	4142	3986.5	73979.4	304.224
DAnjou_Chr10v0.1_26109.1	1538	1382.5	23	0.272732
DAnjou_Chr10v0.1_26122.1	525	369.681	2	0.0886904
DAnjou_Chr10v0.1_26121.1	311	160.577	0	0
DAnjou_Chr10v0.1_26108.1	1641	1485.5	4102.67	45.2759
DAnjou_Chr10v0.1_26119.1	743	587.502	37	1.03244
DAnjou_Chr10v0.1_26118.1	705	549.549	0	0
DAnjou_Chr10v0.1_26117.1	624	468.592	30.387	1.06308
DAnjou_Chr10v0.1_26116.1	1329	1173.5	9	0.125728
DAnjou_Chr10v0.1_26115.1	411	256.66	1	0.0638729
DAnjou_Chr10v0.1_26103.1	1329	1173.5	755	10.5472
DAnjou_Chr10v0.1_26101.1	630	474.592	490	16.9258
DAnjou_Chr10v0.1_26100.1	1650	1494.5	1504.1	16.4989
DAnjou_Chr10v0.1_26099.1	1398	1242.5	634	8.36501
DAnjou_Chr10v0.1_26098.1	414	259.593	719	45.4056
DAnjou_Chr10v0.1_26097.1	1366	1210.5	1845	24.9865
DAnjou_Chr10v0.1_26095.1	4713	4557.5	1160	4.17258
DAnjou_Chr10v0.1_26094.1	333	181.142	0	0
DAnjou_Chr10v0.1_26093.1	732	576.502	2298.06	65.3483
DAnjou_Chr10v0.1_26092.1	876	720.502	947.957	21.5689
DAnjou_Chr10v0.1_26091.1	2898	2742.5	1037	6.19877
DAnjou_Chr10v0.1_26090.1	1227	1071.5	0	0
DAnjou_Chr10v0.1_26089.1	375	221.586	30	2.21949
DAnjou_Chr10v0.1_26088.1	3927	3771.5	2077.98	9.03238
DAnjou_Chr10v0.1_26087.1	2850	2694.5	2824.98	17.1874
DAnjou_Chr10v0.1_26112.1	444	289.231	0	0
DAnjou_Chr10v0.1_26111.1	948	792.502	253	5.23352
DAnjou_Chr10v0.1_26113.1	1279	1123.5	4.01699	0.058614
DAnjou_Chr10v0.1_26086.1	924	768.502	1477	31.5072
DAnjou_Chr10v0.1_26085.1	1752	1596.5	1625	16.6862
DAnjou_Chr10v0.1_26084.1	1323	1167.5	1659	23.295
DAnjou_Chr10v0.1_26083.1	7235	7079.5	111	0.257036
DAnjou_Chr10v0.1_26082.1	533	377.681	0	0
DAnjou_Chr10v0.1_26081.1	2904	2748.5	1002.51	5.97953
DAnjou_Chr10v0.1_26080.1	2223	2067.5	38	0.301309
DAnjou_Chr10v0.1_26079.1	576	420.648	0	0
DAnjou_Chr10v0.1_26078.1	2400	2244.5	29	0.211813
DAnjou_Chr10v0.1_26077.1	540	384.681	130	5.54008
DAnjou_Chr10v0.1_26076.1	378	224.519	281	20.5176
DAnjou_Chr10v0.1_26075.1	903	747.502	1530.89	33.5742
DAnjou_Chr10v0.1_26074.1	369	215.83	105.108	7.98353
DAnjou_Chr10v0.1_26073.1	324	172.54	1	0.0950132
DAnjou_Chr10v0.1_26072.1	2016	1860.5	1574	13.8691
DAnjou_Chr10v0.1_26071.1	933	777.502	478.99	10.0995
DAnjou_Chr10v0.1_26070.1	1176	1020.5	144	2.31325
DAnjou_Chr10v0.1_26069.1	624	468.592	161	5.63254
DAnjou_Chr10v0.1_26068.1	624	468.592	93	3.25358
DAnjou_Chr10v0.1_26067.1	582	426.612	115	4.41915
DAnjou_Chr10v0.1_26066.1	312	161.485	2.40352	0.244
DAnjou_Chr10v0.1_26065.1	1032	876.502	3.03144	0.0566983
DAnjou_Chr10v0.1_26064.1	1362	1206.5	14.051	0.19092
DAnjou_Chr10v0.1_26063.1	1272	1116.5	118.969	1.74681
DAnjou_Chr10v0.1_26062.1	1575	1419.5	2738.95	31.6316
DAnjou_Chr12v0.1_31320.1	2649	2493.5	2385.53	15.6837
DAnjou_Chr12v0.1_31319.1	816	660.502	195.338	4.84828
DAnjou_Chr12v0.1_31318.1	597	441.612	0	0
DAnjou_Chr12v0.1_31317.1	483	327.92	1.01213	0.0505992
DAnjou_Chr12v0.1_31314.1	3320	3164.5	686.168	3.55467
DAnjou_Chr10v0.1_26053.1	1249	1093.5	436.817	6.54868
DAnjou_Chr10v0.1_26054.1	506	350.805	49.3552	2.30643
DAnjou_Chr10v0.1_26057.1	1153	997.502	1063.3	17.475
DAnjou_Chr10v0.1_26056.1	1488	1332.5	971.071	11.947
DAnjou_Chr10v0.1_26055.1	312	161.485	220.33	22.3674
DAnjou_Chr12v0.1_31316.1	402	247.876	14.5965	0.965357
DAnjou_Chr12v0.1_31315.1	804	648.502	4	0.101117
DAnjou_Chr12v0.1_31337.1	3549	3393.5	16.2914	0.0787019
DAnjou_Chr12v0.1_31313.1	768	612.502	0	0
DAnjou_Chr10v0.1_26061.1	2238	2082.5	881.638	6.94031
DAnjou_Chr10v0.1_26060.1	1929	1773.5	88.0287	0.813705
DAnjou_Chr10v0.1_26059.1	1326	1170.5	230	3.22129
DAnjou_Chr10v0.1_26058.1	789	633.502	0	0
DAnjou_Chr10v0.1_26052.1	1320	1164.5	242	3.40682
DAnjou_Chr10v0.1_26051.1	393	239.178	0	0
DAnjou_Chr10v0.1_26050.1	492	336.835	16	0.778712
DAnjou_Chr10v0.1_26049.1	1137	981.502	291	4.86044
DAnjou_Chr10v0.1_26047.1	1372	1216.5	21	0.282996
DAnjou_Chr10v0.1_26046.1	867	711.502	266	6.12886
DAnjou_Chr10v0.1_26045.1	1575	1419.5	194	2.24047
DAnjou_Chr10v0.1_26044.1	1278	1122.5	335.295	4.89682
DAnjou_Chr10v0.1_26043.1	965	809.502	39.7052	0.804089
DAnjou_Chr10v0.1_26042.1	1152	996.502	246	4.04698
DAnjou_Chr10v0.1_26041.1	1374	1218.5	69.122	0.929959
DAnjou_Chr7v0.1_16724.1	1267	1111.5	0	0
DAnjou_Chr10v0.1_26040.1	735	579.502	1705	48.2329
DAnjou_Chr10v0.1_26039.1	393	239.178	530	36.3269
DAnjou_Chr10v0.1_26038.1	2436	2280.5	1408.01	10.1216
DAnjou_Chr10v0.1_26037.1	699	543.549	5308	160.091
DAnjou_Chr10v0.1_26036.1	1869	1713.5	70	0.669711
DAnjou_Chr10v0.1_26035.1	399	244.982	1093.44	73.1706
DAnjou_Chr10v0.1_26034.1	903	747.502	1961	43.007
DAnjou_Chr10v0.1_26033.1	1020	864.502	6681	126.692
DAnjou_Chr10v0.1_26032.1	849	693.502	5	0.118194
DAnjou_Chr10v0.1_26031.1	1713	1557.5	70	0.73679
DAnjou_Chr10v0.1_26029.1	1857	1701.5	3222.48	31.0479
DAnjou_Chr10v0.1_26028.1	3813	3657.5	2582.96	11.5773
DAnjou_Chr10v0.1_26027.1	1521	1365.5	5362.69	64.382
DAnjou_Chr10v0.1_26025.1	351	198.474	53	4.37771
DAnjou_Chr10v0.1_26026.1	1704	1548.5	47574	503.654
DAnjou_Chr10v0.1_26024.1	690	534.572	5.0064	0.15353
DAnjou_Chr10v0.1_26014.1	423	268.492	0	0
DAnjou_Chr10v0.1_26022.1	401	246.908	0	0
DAnjou_Chr10v0.1_26013.1	486	330.892	3	0.148631
DAnjou_Chr10v0.1_26020.1	1449	1293.5	225.873	2.86266
DAnjou_Chr10v0.1_26011.1	648	492.572	5300	176.392
DAnjou_Chr10v0.1_26018.1	1149	993.502	398.461	6.57493
DAnjou_Chr10v0.1_26009.1	582	426.612	14	0.537984
DAnjou_Chr10v0.1_26016.1	1710	1554.5	210.49	2.2198
DAnjou_Chr10v0.1_26015.1	1158	1002.5	6.51022	0.10646
DAnjou_Chr10v0.1_26007.1	241	97.7043	0	0
DAnjou_Chr10v0.1_26006.1	1701	1545.5	40	0.424292
DAnjou_Chr10v0.1_26005.1	1707	1551.5	1	0.0105663
DAnjou_Chr10v0.1_26004.1	5427	5271.5	71.2649	0.221623
DAnjou_Chr10v0.1_26003.1	1881	1725.5	64.7351	0.615033
DAnjou_Chr10v0.1_25998.1	2888	2732.5	130.488	0.78286
DAnjou_Chr10v0.1_25997.1	1797	1641.5	27	0.269647
DAnjou_Chr10v0.1_25996.1	1674	1518.5	4	0.0431836
DAnjou_Chr10v0.1_25988.1	570	414.648	0	0
DAnjou_Chr10v0.1_25986.1	3459	3303.5	1050	5.21061
DAnjou_Chr10v0.1_25985.1	681	525.572	146	4.55402
DAnjou_Chr10v0.1_25984.1	369	215.83	0	0
DAnjou_Chr10v0.1_25983.1	339	186.878	42	3.68438
DAnjou_Chr10v0.1_25982.1	840	684.502	2813	67.3704
DAnjou_Chr10v0.1_25981.1	912	756.502	1561.63	33.841
DAnjou_Chr10v0.1_25980.1	810	654.502	1112.97	27.877
DAnjou_Chr10v0.1_25979.1	630	474.592	88.194	3.04644
DAnjou_Chr10v0.1_25978.1	1179	1023.5	4	0.0640686
DAnjou_Chr10v0.1_25977.1	2972	2816.5	94	0.547132
DAnjou_Chr10v0.1_25976.1	2133	1977.5	86	0.712944
DAnjou_Chr10v0.1_25975.1	2082	1926.5	2339	19.9037
DAnjou_Chr10v0.1_25974.1	1002	846.502	293	5.67432
DAnjou_Chr10v0.1_25973.1	1119	963.502	609	10.3619
DAnjou_Chr10v0.1_25972.1	2013	1857.5	909.752	8.02912
DAnjou_Chr10v0.1_25971.1	3087	2931.5	829.6	4.6393
DAnjou_Chr10v0.1_25970.1	2043	1887.5	1198.71	10.4112
DAnjou_Chr10v0.1_25969.1	1083	927.502	87	1.53772
DAnjou_Chr8v0.1_19750.1	1236	1080.5	711	10.7874
DAnjou_Chr10v0.1_25967.1	513	357.775	35	1.60373
DAnjou_Chr10v0.1_25966.1	951	795.502	1391.54	28.6767
DAnjou_Chr8v0.1_19753.1	1560	1404.5	3897.56	45.493
DAnjou_Chr10v0.1_25964.1	651	495.572	4	0.132321
DAnjou_Chr8v0.1_19755.1	774	618.502	1449	38.4062
DAnjou_Chr10v0.1_25963.1	330	178.267	710	65.2923
DAnjou_Chr10v0.1_25962.1	2880	2724.5	2985	17.961
DAnjou_Chr8v0.1_19758.1	819	663.502	25	0.617692
DAnjou_Chr8v0.1_19759.1	477	321.948	3	0.15276
DAnjou_Chr8v0.1_19760.1	621	465.592	145.181	5.11185
DAnjou_Chr8v0.1_19761.1	1572	1416.5	0	0
DAnjou_Chr8v0.1_19762.1	384	230.441	250	17.785
DAnjou_Chr8v0.1_19763.1	1017	861.502	685.822	13.0506
DAnjou_Chr8v0.1_19764.1	2331	2175.5	620	4.67204
DAnjou_Chr8v0.1_19765.1	1920	1764.5	1790	16.6305
DAnjou_Chr10v0.1_25954.1	660	504.572	902.195	29.3124
DAnjou_Chr8v0.1_19767.1	1344	1188.5	543.483	7.49653
DAnjou_Chr8v0.1_19768.1	2766	2610.5	8571.7	53.8291
DAnjou_Chr8v0.1_19769.1	912	756.502	9	0.195032
DAnjou_Chr8v0.1_19770.1	630	474.592	3393	117.203
DAnjou_Chr8v0.1_19771.1	2763	2607.5	1176.59	7.39729
DAnjou_Chr8v0.1_19772.1	1017	861.502	34	0.646989
DAnjou_Chr10v0.1_25948.1	1674	1518.5	10.0133	0.108102
DAnjou_Chr10v0.1_25947.1	885	729.502	2102.01	47.237
DAnjou_Chr8v0.1_19774.1	2631	2475.5	1310	8.67525
DAnjou_Chr10v0.1_25945.1	1362	1206.5	262.005	3.56005
DAnjou_Chr8v0.1_19776.1	1653	1497.5	384	4.20376
DAnjou_Chr10v0.1_25943.1	324	172.54	356	33.8247
DAnjou_Chr10v0.1_25942.1	1326	1170.5	1194.19	16.7253
DAnjou_Chr10v0.1_25941.1	927	771.502	4243.91	90.1786
DAnjou_Chr10v0.1_25940.1	1230	1074.5	1212.29	18.4958
DAnjou_Chr10v0.1_25939.1	4098	3942.5	1902	7.90884
DAnjou_Chr10v0.1_25938.1	957	801.502	276	5.64519
DAnjou_Chr10v0.1_25937.1	477	321.948	521.551	26.5574
DAnjou_Chr10v0.1_25936.1	771	615.502	1381.07	36.784
DAnjou_Chr10v0.1_25935.1	4170	4014.5	1970.04	8.04483
DAnjou_Chr10v0.1_25934.1	480	324.934	254	12.8148
DAnjou_Chr10v0.1_25933.1	1533	1377.5	1028.6	12.2413
DAnjou_Chr10v0.1_25932.1	1278	1122.5	122.495	1.78898
DAnjou_Chr10v0.1_25931.1	486	330.892	0	0
DAnjou_Chr10v0.1_25916.1	4917	4761.5	2141	7.37134
DAnjou_Chr10v0.1_25915.1	1893	1737.5	86299	814.244
DAnjou_Chr10v0.1_25928.1	338	185.959	139.954	12.338
DAnjou_Chr10v0.1_25927.1	1815	1659.5	1909	18.8583
DAnjou_Chr10v0.1_25912.1	531	375.681	0	0
DAnjou_Chr10v0.1_25925.1	389	235.341	0	0
DAnjou_Chr10v0.1_25924.1	1833	1677.5	0	0
DAnjou_Chr10v0.1_25919.1	693	537.572	2523	76.9404
DAnjou_Chr10v0.1_25918.1	444	289.231	0	0
DAnjou_Chr10v0.1_25917.1	1866	1710.5	2576.43	24.6927
DAnjou_Chr10v0.1_25921.1	1620	1464.5	858.765	9.61299
DAnjou_Chr10v0.1_25907.1	2745	2589.5	129.227	0.81811
DAnjou_Chr10v0.1_25904.1	435	280.34	0	0
DAnjou_Chr10v0.1_25903.1	515	359.759	0	0
DAnjou_Chr10v0.1_25902.1	2204	2048.5	865.773	6.92854
DAnjou_Chr10v0.1_25906.1	338	185.959	0	0
DAnjou_Chr10v0.1_25901.1	936	780.502	93.4591	1.96301
DAnjou_Chr10v0.1_25900.1	2730	2574.5	1703.7	10.8486
DAnjou_Chr10v0.1_25899.1	3930	3774.5	7867.01	34.1684
DAnjou_Chr10v0.1_25898.1	1131	975.502	88	1.47887
DAnjou_Chr5v0.1_13180.1	5241	5085.5	5449.09	17.5656
DAnjou_Chr10v0.1_25896.1	618	462.592	233	8.25717
DAnjou_Chr10v0.1_25895.1	1264	1108.5	682.337	10.091
DAnjou_Chr10v0.1_25894.1	3024	2868.5	544.903	3.11414
DAnjou_Chr10v0.1_25893.1	3341	3185.5	597.829	3.07661
DAnjou_Chr10v0.1_25892.1	1185	1029.5	698	11.1148
DAnjou_Chr10v0.1_25891.1	447	292.143	35	1.96402
DAnjou_Chr10v0.1_25890.1	2166	2010.5	628	5.1207
DAnjou_Chr10v0.1_25897.1	562	406.648	367.538	14.8169
DAnjou_Chr10v0.1_25888.1	567	411.648	178	7.08872
DAnjou_Chr10v0.1_25887.1	858	702.502	142	3.31371
DAnjou_Chr10v0.1_25886.1	2787	2631.5	677	4.21754
DAnjou_Chr10v0.1_25885.1	870	714.502	2	0.0458882
DAnjou_Chr10v0.1_25884.1	1032	876.502	2	0.0374069
DAnjou_Chr10v0.1_25883.1	3150	2994.5	5061.55	27.7098
DAnjou_Chr10v0.1_25882.1	1509	1353.5	512	6.20133
DAnjou_Chr10v0.1_25881.1	729	573.502	1298	37.1034
DAnjou_Chr10v0.1_25880.1	336	184.047	43	3.83013
DAnjou_Chr10v0.1_25879.1	315	164.265	283	28.2433
DAnjou_Chr10v0.1_25878.1	3582	3426.5	7091.83	33.9298
DAnjou_Chr10v0.1_25877.1	495	339.835	0	0
DAnjou_Chr10v0.1_25876.1	6375	6219.5	4039	10.6461
DAnjou_Chr10v0.1_25875.1	624	468.592	262	9.166
DAnjou_Chr10v0.1_25874.1	999	843.502	113	2.19617
DAnjou_Chr10v0.1_25873.1	2871	2715.5	263	1.58774
DAnjou_Chr10v0.1_25872.1	489	333.878	17	0.83471
DAnjou_Chr10v0.1_25871.1	831	675.502	461	11.1879
DAnjou_Chr10v0.1_25870.1	2214	2058.5	1875.26	14.9343
DAnjou_Chr10v0.1_25869.1	2467	2311.5	141	0.999997
DAnjou_Chr10v0.1_25868.1	615	459.592	479.708	17.1111
DAnjou_Chr10v0.1_25867.1	1845	1689.5	1825.96	17.7177
DAnjou_Chr10v0.1_25866.1	2214	2058.5	126	1.00344
DAnjou_Chr10v0.1_25865.1	479	323.934	772	39.0692
DAnjou_Chr10v0.1_25864.1	336	184.047	596	53.0874
DAnjou_Chr10v0.1_25863.1	429	274.387	0	0
DAnjou_Chr10v0.1_25862.1	1488	1332.5	788.864	9.70528
DAnjou_Chr10v0.1_25861.1	604	448.612	39	1.42517
DAnjou_Chr10v0.1_25860.1	1701	1545.5	1227.08	13.016
DAnjou_Chr10v0.1_25859.1	864	708.502	6944.67	160.688
DAnjou_Chr10v0.1_25858.1	336	184.047	3	0.267218
DAnjou_Chr10v0.1_25857.1	2940	2784.5	1962.62	11.5548
DAnjou_Chr10v0.1_25856.1	360	207.167	128	10.1289
DAnjou_Chr10v0.1_25855.1	930	774.502	670.318	14.1884
DAnjou_Chr10v0.1_25854.1	2010	1854.5	884	7.81446
DAnjou_Chr10v0.1_25853.1	792	636.502	0	0
